id,genres,title,original_language,vote_count,popularity
22259,ActionAdventureAnimationFamilyScience Fiction,Bionicle: The Legend Reborn,en,23.0,2.698356
48301,Action,Return to the 36th Chamber,zh,23.0,2.609107
2994,ActionComedyCrime,Danger: Diabolik,it,23.0,2.5866580000000003
19900,ActionComedyMysteryRomanceThriller,Weather Girl,en,23.0,2.5832599999999997
18706,ActionAdventureCrimeDramaMysteryThriller,Sherlock Holmes and the Secret Weapon,en,23.0,2.538368
9727,ActionMysteryThriller,End Game,en,23.0,2.534678
6277,ActionComedy,Crime Spree,en,23.0,2.529571
10620,ActionWestern,Once Upon a Time in China and America,cn,23.0,2.383612
21299,ActionAdventureFamily,Benji the Hunted,en,23.0,2.30019
18513,ActionDramaThriller,The Naked Prey,en,23.0,2.243937
19333,ActionScience FictionFantasy,Terror of Mechagodzilla,ja,23.0,2.168262
336560,ActionHorror,Lake Placid vs. Anaconda,en,23.0,2.123698
36233,ActionAdventureWestern,Posse,en,23.0,2.1139930000000002
37702,ActionAdventureComedy,Forbidden City Cop,cn,23.0,1.9371459999999998
37316,ActionWestern,A Bullet for the General,it,23.0,1.933152
61988,ActionAdventureDramaRomance,The Naked Jungle,en,23.0,1.914277
21871,ActionAdventureComedyDramaThriller,Tank,en,23.0,1.833948
182228,ActionScience Fiction,100 Degrees Below Zero,en,23.0,1.7179360000000001
37404,ActionAdventureFantasyTV Movie,Hercules and the Amazon Women,en,23.0,1.703566
43388,ActionAdventureRomance,King Solomon's Mines,en,23.0,1.684532
47647,ActionComedyForeign,Fight Back to School,cn,23.0,1.671627
23790,Action,Magadheera,te,23.0,1.630422
43329,ActionWestern,Apache,en,23.0,1.607794
52916,ActionForeignWestern,Sabata,it,23.0,1.447975
11693,ActionAnimationComedyForeign,Big Man Japan,ja,23.0,1.411851
228355,ActionComedyDrama,Boss,hi,23.0,1.368442
38963,ActionComedyCrimeForeign,Going by the Book,ko,23.0,1.066558
30143,ActionAdventureAnimationComedyCrime,Lupin the Third: The Secret of Mamo,ja,23.0,0.9614790000000001
18060,Action,The Beast Stalker,cn,23.0,0.94437
17386,ActionCrimeDramaThriller,Revenge of the Ninja,en,22.0,13.762328
40739,ActionDramaWar,The Young Lions,en,22.0,12.654551
44032,ActionDrama,Bending The Rules,en,22.0,10.517999999999999
46041,ActionThriller,The Quiller Memorandum,en,22.0,8.415216000000001
226672,ActionAdventure,Legendary: Tomb of the Dragon,en,22.0,6.554194
15426,ActionAdventureHorrorScience FictionThriller,Unearthed,en,22.0,6.410024
46103,ActionThriller,Born to Raise Hell,en,22.0,6.4078029999999995
42491,ActionDramaWestern,Ulzana's Raid,en,22.0,6.349126
36645,ActionComedyThriller,Modesty Blaise,en,22.0,4.9691160000000005
23599,ActionThrillerCrimeDrama,Wanted: Dead or Alive,en,22.0,4.917167
109500,ActionWestern,Dawn Rider,en,22.0,4.7858089999999995
1403,ActionWestern,Duel at Diablo,en,22.0,4.299387
24264,ActionAdventureComedyFantasyScience Fiction,Sheena,en,22.0,4.11214
16407,ActionComedy,Dragon Lord,cn,22.0,4.068512999999999
377447,ActionComedyWar,Railroad Tigers,zh,22.0,3.798504
83090,ActionAnimationFantasy,Saint Seiya: Evil Goddess Eris,ja,22.0,3.565311
26682,ActionTV MovieDrama,Roadracers,en,22.0,3.520748
20181,ActionDramaWar,Tunnel Rats,en,22.0,3.0922419999999997
40804,ActionScience FictionHorror,Gorgo,en,22.0,2.796049
31598,ActionDramaThriller,Q & A,en,22.0,2.79389
15813,ActionDramaWar,Dark Blue World,cs,22.0,2.702716
256687,ActionDramaThriller,Swelter,en,22.0,2.409569
40044,ActionAdventure,Tarzan Finds a Son!,en,22.0,2.40912
102630,ActionThriller,Stash House,en,22.0,2.3911919999999998
47942,ActionAdventureDramaThriller,When Time Ran Out...,en,22.0,2.284384
21376,ActionAdventureCrimeDramaThriller,A Force of One,en,22.0,2.2726759999999997
93519,ActionThriller,Karan Arjun,hi,22.0,2.193229
26205,ActionDramaHistoryWar,The Desert Fox: The Story of Rommel,en,22.0,2.118207
25209,ActionComedyMusicRomanceWestern,Annie Get Your Gun,en,22.0,2.090588
349176,ActionAdventureComedyScience Fiction,Assassination Classroom,ja,22.0,1.980745
26011,ActionAdventure,Hard Ticket to Hawaii,en,22.0,1.909558
25055,ActionAdventureScience Fiction,Transmorphers,en,22.0,1.874027
27150,ActionHorrorScience FictionThriller,Silent Rage,en,22.0,1.808605
21253,ActionDramaForeignHistoryThriller,Four Days in September,pt,22.0,1.7919650000000003
15173,ActionAdventureAnimationComedyFamilyFantasyRomance,Jonah: A VeggieTales Movie,en,22.0,1.7341810000000002
33427,ActionAdventureAnimationFamily,LEGO: The Adventures of Clutch Powers,en,22.0,1.605238
12273,ActionComedy,Singh Is Kinng,hi,22.0,1.369086
368006,ActionScience FictionThriller,24,ta,22.0,1.264714
74639,ActionDramaThriller,Overheard 2,cn,22.0,1.172189
58878,ActionDrama,Three Outlaw Samurai,ja,22.0,1.133661
45380,ActionComedy,Crazy Stone,zh,22.0,1.086502
267573,Action,Man on High Heels,ko,22.0,1.0631540000000002
224087,ActionDrama,Run,en,22.0,1.041739
461053,ActionCrimeThriller,S.W.A.T.: Under Siege,en,21.0,20.38691
18070,Action,Black Dawn,en,21.0,9.989719000000001
12653,ActionHorror,Romasanta,en,21.0,8.64362
61178,ActionComedyRomance,Nadine,en,21.0,7.569698
17952,ActionComedyDramaRomance,In The Mix,en,21.0,7.461749
42617,ActionDrama,Burn!,it,21.0,7.354711
11387,ActionAdventureDrama,Lord Jim,en,21.0,7.1802
30778,ActionHorrorScience Fiction,I Am Omega,en,21.0,6.924892
16268,ActionScience FictionAdventure,War of the Worlds 2: The Next Wave,en,21.0,6.870464
25305,ActionAdventureComedy,The Gumball Rally,en,21.0,6.627828999999999
216541,ActionCrimeDrama,Ambushed,he,21.0,5.354069
8460,ActionComedyThrillerRomance,The Skulls II,en,21.0,4.184295
40045,ActionAdventure,Tarzan's New York Adventure,en,21.0,4.17024
40081,ActionDrama,Crippled Avengers,zh,21.0,4.022324
172767,ActionScience Fiction,500 MPH Storm,en,21.0,3.698229
31623,ActionAdventureDramaWar,Battleground,en,21.0,2.746799
22029,ActionCrimeDrama,Black Caesar,en,21.0,2.707671
16790,ActionAdventureComedyFamily,Bingo,en,21.0,2.6810099999999997
26252,ActionCrimeDramaRomance,Pepe le Moko,fr,21.0,2.57335
66105,ActionAnimationFantasy,Saint Seiya: Legend of Crimson Youth,ja,21.0,2.5666130000000003
12450,ActionAdventure,King Solomon's Mines,en,21.0,2.532525
18287,ActionComedyWestern,Support Your Local Gunfighter,en,21.0,2.4122470000000003
32726,ActionAdventureRomance,Hellfighters,en,21.0,2.332425
50687,ActionAdventureHorror,Maniac Cop 3: Badge of Silence,en,21.0,2.1810400000000003
24575,ActionDramaThriller,Raise the Titanic,en,21.0,2.132843
22910,ActionCrimeDrama,The Big Bird Cage,en,21.0,2.077256
14837,ActionWestern,Forty Guns,en,21.0,2.055948
366080,ActionCrimeDrama,Kabali,ta,21.0,2.017961
27396,ActionCrimeDramaMysteryThriller,Brannigan,en,21.0,1.878553
79509,ActionHorrorThriller,The Ambulance,en,21.0,1.7569549999999998
129850,ActionMystery,The Bullet Vanishes,zh,21.0,1.6754060000000002
21619,ActionCrimeDramaHorrorThriller,King of the Ants,en,21.0,1.578598
26452,ActionAdventureFantasy,Hercules,en,21.0,1.567626
51730,ActionComedy,Royal Tramp,cn,21.0,1.512583
320295,ActionDramaThriller,Detective Byomkesh Bakshy!,hi,21.0,1.478116
14809,ActionComedyCrime,Stark Raving Mad,en,21.0,1.425786
39276,ActionFantasyHorrorScience Fiction,King Kong Escapes,en,21.0,1.324961
55731,ActionAdventureComedyDramaFamily,Race the Sun,en,21.0,1.317878
283827,ActionComedy,Singh is Bling,hi,21.0,1.017176
40810,Action,The Streetfighter,ja,21.0,0.8349690000000001
12261,ActionAdventureDramaThriller,Carlito's Way: Rise to Power,en,20.0,13.305564000000002
13064,ActionAdventureComedy,Airborne,en,20.0,11.600224
37327,ActionWestern,Wagon Master,en,20.0,11.445717
32627,ActionThriller,The MacKintosh Man,en,20.0,7.051042
29388,ActionAdventureComedy,High Life,en,20.0,6.936818
120143,Action,The Four,zh,20.0,6.653942
2004,ActionComedyRomance,Kebab Connection,de,20.0,6.624603
32068,ActionComedyWestern,The Scalphunters,en,20.0,6.559114
20287,ActionCrimeDramaThrillerWestern,Extreme Prejudice,en,20.0,6.407061
80973,ActionRomanceThriller,The Girl from the Naked Eye,en,20.0,5.439326
35568,ActionScience FictionThriller,2081,en,20.0,5.269893
19593,ActionDramaScience Fiction,The Death of the Incredible Hulk,en,20.0,4.541138
6474,ActionWestern,Navajo Joe,it,20.0,4.401621
20986,ActionAdventureAnimationComedy,Gurren Lagann The Movie: Childhood's End,ja,20.0,3.512528
376565,ActionDrama,The Duelist,ru,20.0,2.981184
32654,ActionAdventureFantasy,The Storm Warriors,cn,20.0,2.860376
12236,ActionComedy,Speed Zone,en,20.0,2.806926
105945,ActionDramaFamilyHistoryWar,Memorial Day,en,20.0,2.7157869999999997
34774,ActionAdventureDramaFamily,In Search of the Castaways,en,20.0,2.679615
19108,ActionAdventureCrimeThriller,Breaker! Breaker!,en,20.0,2.637637
15724,ActionHorrorFantasyComedy,Encounters of the Spooky Kind,cn,20.0,2.527755
26502,ActionAdventureDramaWestern,Seven Men from Now,en,20.0,2.5112669999999997
23033,ActionAdventureFamilyFantasy,Jungle Book,en,20.0,2.4677729999999998
24130,ActionAdventureComedy,In Like Flint,en,20.0,2.433339
36583,ActionThrillerWar,Operation Crossbow,en,20.0,2.3759040000000002
412758,ActionComedyHorror,Eat Locals,en,20.0,2.208627
77175,ActionComedyThriller,Quick,ko,20.0,2.1771
30054,ActionDramaWesternRomance,The Tin Star,en,20.0,2.119657
21241,Action,Cannonball,en,20.0,2.096666
65137,ActionComedyFamily,Father Hood,en,20.0,2.011108
19731,ActionComedyCrime,Grand Theft Auto,en,20.0,1.9747919999999999
24558,ActionComedyCrimeMysteryThriller,Loose Cannons,en,20.0,1.9612080000000003
382155,ActionDramaCrimeThriller,Pitbull. New Order,pl,20.0,1.9214689999999999
257447,ActionDrama,Tapped Out,en,20.0,1.849147
44680,ActionAdventureComedyDramaScience FictionThriller,The Wild Hunt,fr,20.0,1.8478029999999999
300424,ActionAdventureAnimationFamily,LEGO DC Comics Super Heroes: Batman: Be-Leaguered,en,20.0,1.774731
18639,ActionDramaRomanceWestern,Flaming Star,en,20.0,1.6248200000000002
315024,ActionScience Fiction,Jurassic City,en,20.0,1.606009
26450,ActionComedyFamilyMystery,Phantom of the Megaplex,en,20.0,1.602574
42517,ActionDrama,The Big Doll House,en,20.0,1.554937
41902,ActionComedyForeign,Baadshah,hi,20.0,1.464744
401061,ActionComedyScience Fiction,Officer Downe,en,20.0,1.404363
4993,ActionWesternThriller,5 Card Stud,en,20.0,1.372254
59401,ActionDramaWarWestern,The Red Badge of Courage,en,20.0,1.340142
188489,ActionComedyHorrorScience Fiction,Birdemic 2: The Resurrection,en,20.0,1.330868
47904,ActionDramaHistoryWar,Outside the Law,fr,20.0,1.170864
57047,ActionThrillerAdventure,The Fourth Angel,en,20.0,1.100517
48161,ActionCrime,Hold Up,no,20.0,1.062198
48169,ActionComedyWestern,The Mercenary,it,20.0,1.06013
39002,ActionDrama,No Holds Barred,en,20.0,0.863547
38828,ActionAdventureDramaFantasyScience FictionThriller,Left Behind III: World at War,en,20.0,0.756699
64526,ActionAdventureCrime,Alex L'ariete,it,20.0,0.506796
34800,ActionComedyDrama,The Cub Tiger from Kwang Tung,cn,19.0,7.948485000000001
29812,ActionMysteryThriller,The Substitute 2: School's Out,fr,19.0,6.643263
36554,ActionAdventureDrama,The Desert Rats,en,19.0,6.414758
31692,ActionAdventureCrimeDramaThriller,The Public Eye,en,19.0,6.268871
22301,ActionDramaHistory,Hell's Angels,en,19.0,5.276546
13503,ActionWestern,Texas Rangers,en,19.0,4.090903
20381,ActionThriller,The Hitcher II: I've Been Waiting,en,19.0,3.617635
199556,Action,Absolute Deception,en,19.0,3.464579
242546,ActionAnimation,Bayonetta: Bloody Fate,ja,19.0,3.4245650000000003
436932,ActionDrama,Jawbone,en,19.0,3.0685540000000002
269340,ActionDrama,The Fatal Encounter,ko,19.0,2.9687759999999996
240881,ActionDramaThriller,Free Ride,en,19.0,2.876327
31618,ActionDramaRomanceThriller,Betrayed,en,19.0,2.812811
68472,ActionCrimeDramaThriller,House of the Rising Sun,en,19.0,2.726267
33055,ActionMysteryThriller,Murphy's Law,en,19.0,2.722264
19727,ActionCrimeDrama,Streets of Blood,en,19.0,2.644888
12625,ActionAdventureDramaWestern,Guns of the Magnificent Seven,en,19.0,2.6397209999999998
252360,ActionAdventureDramaFantasy,In the Name of the King III,en,19.0,2.433784
4820,ActionDramaWar,Never So Few,en,19.0,2.424056
19187,ActionComedy,The Hebrew Hammer,en,19.0,2.3692729999999997
42738,ActionAdventureDramaThriller,Scorpio,en,19.0,2.265786
42205,ActionThriller,Good Guys Wear Black,en,19.0,2.261946
42703,ActionAdventureDramaWestern,The Way West,en,19.0,2.1742150000000002
70627,ActionDramaThriller,Ransom,en,19.0,2.168976
20049,ActionRomanceComedy,Ayan,ta,19.0,1.937874
22559,ActionDocumentaryScience Fiction,Aliens of the Deep,en,19.0,1.924682
26881,ActionDramaAdventure,The Incredible Hulk Returns,en,19.0,1.92429
391629,ActionRomanceThriller,Baaghi,hi,19.0,1.8457849999999998
20307,ActionCrimeThriller,Renegades,en,19.0,1.806334
37714,ActionDramaThriller,The Assassin Next Door,ru,19.0,1.7828689999999998
28925,ActionHorror,Zone of the Dead,en,19.0,1.7707650000000001
18257,ActionComedy,Black Belt Jones,en,19.0,1.753585
81460,ActionRomanceCrime,Hindsight,ko,19.0,1.722761
24421,ActionHorrorThriller,Stag Night,en,19.0,1.5046709999999999
22240,ActionComedy,My New Partner II,fr,19.0,1.468369
5822,ActionDramaRomance,Sweet Sweetback's Baadasssss Song,en,19.0,1.4351479999999999
37748,ActionComedy,800 Bullets,es,19.0,1.390326
83088,ActionAnimationFantasy,Saint Seiya: Warriors of the Final Holy Battle,ja,19.0,1.304154
62756,ActionComedyCrime,Singam,ta,19.0,1.132835
280617,ActionComedyScience Fiction,Space Cop,en,19.0,1.103486
81895,ActionAdventure,MacGyver: Lost Treasure of Atlantis,en,19.0,0.967882
55687,ActionScience FictionThriller,Adrenalin: Fear the Rush,en,19.0,0.782292
44341,Action,Life of an American Fireman,en,19.0,0.35504
54940,ActionAdventureDramaThriller,Ground Control,en,18.0,8.437586
61755,ActionScience Fiction,1990: The Bronx Warriors,it,18.0,8.273556
277399,ActionThrillerScience Fiction,2047: Sights of Death,it,18.0,7.576182000000001
40829,Action,Shaolin Wooden Men,en,18.0,7.205569000000001
62255,ActionDramaThrillerAdventure,Tracker,en,18.0,7.12869
56913,Action,Sacrifice,en,18.0,6.7386610000000005
24410,ActionAdventureCrime,K-20: The Fiend with Twenty Faces,ja,18.0,6.242159
51249,ActionAdventureDramaFamily,Alabama Moon,en,18.0,5.751436
52859,ActionDramaWar,The Long Voyage Home,en,18.0,5.72178
43884,ActionAdventureDramaWar,The Charge of the Light Brigade,en,18.0,5.39865
289269,ActionThriller,Lady Bloodfight,en,18.0,5.226483
67342,ActionComedyHorror,Mr. Vampire,cn,18.0,4.191925
330070,ActionHorrorScience Fiction,Terra Formars,ja,18.0,3.7868559999999998
26138,Action,Duelist,ko,18.0,3.681251
18707,ActionComedy,"Twinkle, Twinkle, Lucky Stars",cn,18.0,3.5751660000000003
192210,ActionDramaThriller,Open Road,en,18.0,3.1976459999999998
35201,ActionCrimeThriller,The Holcroft Covenant,en,18.0,3.163464
10686,ActionComedy,Samurai Fiction,ja,18.0,3.121214
17082,ActionThriller,The Sniper,cn,18.0,3.04845
26116,ActionThriller,The Mechanik,en,18.0,2.895673
22599,ActionComedyForeign,The Hire: Star,en,18.0,2.678121
16365,ActionScience Fiction,Futuresport,en,18.0,2.673038
141819,ActionCrimeDrama,Unforgiven,ja,18.0,2.443676
39027,ActionThriller,Kickboxer 3: The Art of War,en,18.0,2.4267060000000003
28677,ActionAdventureComedy,Without a Paddle: Nature's Calling,en,18.0,2.390543
297721,ActionCrimeThriller,Gangnam Blues,ko,18.0,2.368227
42668,ActionAdventureDramaHistoryRomanceWar,Alexander the Great,en,18.0,2.327854
21779,ActionComedyThriller,The Silencers,en,18.0,2.311461
273621,ActionComedy,Cat Run 2,en,18.0,2.246531
96231,ActionDrama,August. Eighth,ru,18.0,2.225215
21142,ActionAdventureDrama,Billy Jack,en,18.0,2.157316
15423,ActionComedyDramaHorror,Hood of Horror,en,18.0,2.06528
40025,ActionThriller,Black Ransom,en,18.0,2.041582
13336,ActionThrillerCrimeScience Fiction,Chrysalis,fr,18.0,2.022178
29621,ActionAdventureScience FictionThriller,Solo,en,18.0,1.899069
50765,ActionThrillerScience FictionMystery,Ticking Clock,en,18.0,1.8198029999999998
4460,ActionAdventureDramaRomance,The Snows of Kilimanjaro,en,18.0,1.7990270000000002
304023,ActionAnimationScience Fiction,Rakuen Tsuihou - Expelled from Paradise,ja,18.0,1.7550720000000002
31270,ActionComedyMysteryThriller,The Great Spy Chase,fr,18.0,1.576968
43987,ActionComedy,No Mercy for the Rude,ko,18.0,1.486349
46910,ActionWar,The Lost Patrol,en,18.0,1.406966
62276,ActionCrime,Bummer,ru,18.0,1.4001860000000002
23807,ActionHorrorScience Fiction,2019: After the Fall of New York,en,18.0,1.323491
38187,Action,The Hire: Powder Keg,en,18.0,1.30639
90147,ActionThrillerCrime,Life Without Principle,cn,18.0,1.2802129999999998
24561,ActionComedyForeign,Yatterman,ja,18.0,1.274672
54979,ActionAdventureDrama,Robinson Crusoe,en,18.0,1.218976
19058,ActionHorrorMysteryThriller,Down,en,18.0,1.158196
22976,ActionFamilyFantasyScience Fiction,Biggles,en,18.0,1.058656
26769,ActionDocumentary,Cocaine Cowboys II: Hustlin' with the Godmother,en,18.0,0.989028
43605,ActionAdventureFamily,Treasure Island,en,18.0,0.9872120000000001
25335,ActionCrimeDrama,Hellsinki,fi,18.0,0.9724700000000001
36222,ActionComedyFamilyForeignScience Fiction,Dead or Alive: Final,ja,18.0,0.903011
75826,ActionAdventureFantasyTV Movie,Hercules and the Lost Kingdom,en,18.0,0.766579
33104,ActionAdventureComedyCrimeForeignThriller,Don,hi,18.0,0.734834
15975,ActionComedy,Oye Lucky! Lucky Oye!,en,18.0,0.698654
56800,ActionCrimeDrama,Judex,fr,18.0,0.630414
19495,ActionHistoryWar,Nomad: The Warrior,en,17.0,8.762777
32053,ActionScience FictionThriller,The Ultimate Warrior,en,17.0,6.673398
12504,ActionCrimeDramaThriller,The Outsider,fr,17.0,5.896223
42725,ActionDrama,The Wild Angels,en,17.0,5.808639
47761,ActionDramaFantasy,The Witches of Oz,en,17.0,5.501794
19740,ActionAdventureDrama,The Great Waldo Pepper,en,17.0,5.2799190000000005
1803,ActionThrillerCrime,Angel,en,17.0,5.246475
45682,ActionComedyFamilyForeign,Looking for Jackie,en,17.0,4.625697
31581,ActionDramaThriller,Bloody Mama,en,17.0,4.257796
27549,ActionAdventureFantasyScience Fiction,Beastmaster 2: Through the Portal of Time,en,17.0,4.038283
363093,ActionAdventureHistoryThriller,The Tiger: An Old Hunter's Tale,ko,17.0,3.4478940000000002
9048,ActionComedyHorrorFantasy,A Chinese Ghost Story III,cn,17.0,3.346003
25950,ActionAdventureDramaFantasy,Mysterious Island,fr,17.0,3.228053
17821,ActionScience FictionComedy,Crossworlds,en,17.0,3.1148830000000003
32305,ActionComedyThriller,Simon Sez,en,17.0,3.106424
15542,ActionCrimeDramaThriller,Stiletto,en,17.0,2.9868360000000003
17761,ActionAdventureDramaThriller,The High and the Mighty,en,17.0,2.955607
40420,ActionComedyCrime,Cop or Hood,fr,17.0,2.9276419999999996
321621,ActionThrillerFantasy,The Throwaways,en,17.0,2.877374
16767,ActionAnimationScience Fiction,Spriggan,ja,17.0,2.863839
23609,ActionComedy,Guns & Talks,ko,17.0,2.7856810000000003
31633,ActionComedyRomanceThriller,The Marrying Man,en,17.0,2.70816
32520,ActionDramaForeign,Eight Diagram Pole Fighter,zh,17.0,2.6489
13099,ActionComedyThriller,Gen-X Cops,cn,17.0,2.647643
17660,ActionWestern,Dodge City,en,17.0,2.5354900000000002
31460,ActionComedyRomance,Life Without Dick,en,17.0,2.476312
29882,ActionAdventure,The Black Swan,en,17.0,2.438784
11955,ActionAdventureDramaThriller,Iron Eagle II,en,17.0,2.331052
48336,ActionDramaComedyDocumentary,Lumiere and Company,fr,17.0,2.3096099999999997
302026,ActionScience FictionThriller,Garm Wars: The Last Druid,en,17.0,2.299266
18666,ActionDrama,New Fist of Fury,zh,17.0,2.29062
389425,ActionCrimeThriller,Code of Honor,en,17.0,2.202722
5845,ActionHorror,Aragami,en,17.0,2.102954
40346,ActionComedy,All for the Winner,cn,17.0,2.0902849999999997
34014,ActionComedyDramaRomance,Moon Over Parador,en,17.0,2.044436
11613,ActionComedyCrime,Thieves and Robbers,it,17.0,1.998473
47737,ActionAdventureDramaThriller,Gold,en,17.0,1.99751
315669,ActionDrama,My Beloved Bodyguard,cn,17.0,1.941475
40661,ActionDramaThriller,Kickboxer 5: The Redemption,en,17.0,1.8271700000000002
51997,ActionThrillerWestern,No Name on the Bullet,en,17.0,1.8195540000000001
43643,ActionAdventureDramaFamily,White Fang 2: Myth of the White Wolf,en,17.0,1.8193669999999997
69787,ActionAdventureHistoryWar,Sharpe's Eagle,en,17.0,1.683858
33545,ActionDramaWar,The Siege of Firebase Gloria,en,17.0,1.683509
27391,ActionScience Fiction,Polar Storm,en,17.0,1.649688
19174,ActionComedyCrime,Dolemite,en,17.0,1.631512
38558,ActionAdventureCrimeDrama,Shakedown,en,17.0,1.596442
35284,ActionDramaWar,Anzio,it,17.0,1.565244
18510,ActionDrama,New Tale of Zatoichi,ja,17.0,1.552542
41417,ActionAdventureThriller,Firestorm,en,17.0,1.537212
16221,ActionFantasyHorrorScience Fiction,Dororo,ja,17.0,1.487834
20027,ActionDramaForeign,Delhi-6,hi,17.0,1.44792
258210,Action,Airplane vs Volcano,en,17.0,1.4346649999999999
43260,ActionWestern,Jubal,en,17.0,1.433165
33457,ActionDramaThriller,Nayak: The Real Hero,hi,17.0,1.394925
14842,Action,44 Minutes: The North Hollywood Shoot-Out,en,17.0,1.302154
25867,ActionComedyForeign,De Dana Dan,en,17.0,1.2484110000000002
55150,ActionWestern,Invitation to a Gunfighter,en,17.0,1.2255459999999998
376003,ActionAdventureDrama,Mercury Plains,en,17.0,1.217069
85050,ActionForeign,Agent Vinod,hi,17.0,1.2096200000000001
38190,ActionAdventure,The Hire: Ticker,en,17.0,1.194806
39915,ActionFantasyForeignRomanceScience Fiction,Green Snake,cn,17.0,1.189603
62678,ActionDramaWar,Bastards,en,17.0,1.0555450000000002
38185,ActionAdventure,The Hire: Hostage,en,17.0,1.043612
67221,ActionScience Fiction,Hands of Steel,it,17.0,1.030584
44548,ActionHorrorThrillerScience Fiction,Vipers,en,17.0,1.028443
39872,ActionCrimeDramaThriller,Female Prisoner Scorpion: Jailhouse 41,ja,17.0,1.01857
35837,ActionAnimation,Boogie,es,17.0,1.004781
317930,ActionComedy,Compadres,es,17.0,0.9684729999999999
59500,ActionRomanceAdventureThrillerFantasy,Jade Warrior,fi,17.0,0.939785
38183,Action,The Hire: Ambush,en,17.0,0.910518
32008,ActionCrimeDramaThriller,Blast of Silence,en,17.0,0.683643
39029,ActionComedy,Kill!,ja,17.0,0.678387
69785,ActionCrimeDramaThriller,Shaitan,en,17.0,0.645457
38617,ActionCrimeDramaMysteryThriller,Off Limits,en,16.0,11.516964999999999
17831,ActionDrama,A Tale of Two Cities,en,16.0,7.737271000000001
27201,ActionAdventureComedy,Corvette Summer,en,16.0,5.695908
18665,ActionComedy,High Risk,cn,16.0,5.376026
39260,ActionComedyHorrorScience Fiction,RoboGeisha,ja,16.0,4.341112
180688,ActionDramaThriller,Deep Dark Canyon,en,16.0,3.927043
284460,ActionComedyCrime,Samurai Cop 2: Deadly Vengeance,en,16.0,3.3756
43490,ActionDramaWar,"Objective, Burma!",en,16.0,3.274326
70811,ActionAdventureFantasyTV Movie,Hercules in the Maze of the Minotaur,en,16.0,2.869197
54880,ActionAdventure,The Hunchback of Paris,en,16.0,2.78801
20164,ActionDramaComedy,Bad Boys,fi,16.0,2.7242599999999997
87514,ActionAdventureDramaThriller,Skyjacked,en,16.0,2.70306
23587,ActionCrimeThriller,Vigilante,en,16.0,2.6204560000000003
17629,ActionThriller,Hamilton,sv,16.0,2.526907
37305,ActionWarDrama,Pork Chop Hill,en,16.0,2.522122
41378,Action,Five Element Ninjas,zh,16.0,2.453541
61044,ActionComedyWestern,Companeros,it,16.0,2.4469830000000004
402370,ActionThriller,Alleycats,en,16.0,2.4296830000000003
357786,ActionAnimationMystery,Kizumonogatari Part 1: Tekketsu,ja,16.0,2.312852
31671,ActionAdventureThriller,Breakout,en,16.0,2.301183
299822,ActionFantasyRomance,Zhongkui: Snow Girl and the Dark Crystal,zh,16.0,2.269432
344147,ActionScience FictionAdventure,Sharktopus vs. Whalewolf,en,16.0,2.266007
185497,ActionCrimeThriller,Assassins Run,en,16.0,2.241405
29694,ActionAdventureComedyDramaFamilyMysteryThriller,One of Our Dinosaurs Is Missing,en,16.0,2.233131
32014,ActionScience FictionWestern,Timerider: The Adventure of Lyle Swann,en,16.0,2.0938369999999997
19493,ActionDramaAdventureWar,Hornblower: The Even Chance,en,16.0,2.0231470000000003
56531,ActionAdventureDramaThriller,The Life and Death of a Porno Gang,sr,16.0,1.9908549999999998
26200,ActionComedyCrimeMystery,The Nude Bomb,en,16.0,1.939255
35580,ActionDramaWarRomance,The Bridges at Toko-Ri,en,16.0,1.853113
68773,ActionComedyCrimeScience Fiction,Dollman,en,16.0,1.8297400000000001
45522,ActionComedyDramaRomanceWar,Castle Keep,en,16.0,1.8105310000000001
19203,ActionAdventureComedyCrimeDrama,Graduation,en,16.0,1.7982150000000001
30999,ActionAdventureFamilyFantasy,Jason and the Argonauts,en,16.0,1.765811
44630,ActionDramaWar,Aces High,en,16.0,1.7339779999999998
41656,ActionHorrorThriller,Octopus,en,16.0,1.699418
4925,ActionAdventureDramaThriller,Dead Bang,en,16.0,1.698895
30091,Action,The Hire: Chosen,en,16.0,1.6865880000000002
19322,ActionThriller,Who Dares Wins,en,16.0,1.6805970000000001
19513,ActionComedyThriller,Series 7: The Contenders,en,16.0,1.63465
25388,ActionAdventureDramaWar,March or Die,en,16.0,1.632755
381645,ActionDrama,My Father Die,en,16.0,1.615055
39788,ActionComedyForeign,Vinci,en,16.0,1.599269
35392,ActionDramaWar,Merrill's Marauders,en,16.0,1.599099
22731,ActionHorrorThriller,Pig Hunt,en,16.0,1.5681690000000001
18731,ActionComedyForeign,Last Hero in China,cn,16.0,1.567115
15925,ActionDramaHistoryWar,633 Squadron,en,16.0,1.497347
24392,ActionHorrorScience Fiction,The Dark Lurking,en,16.0,1.4846629999999998
425961,ActionCrimeDrama,Pitbull Tough Women,pl,16.0,1.480751
15761,ActionDramaForeign,Company,hi,16.0,1.472352
22613,ActionAdventureWestern,The Outlaw,en,16.0,1.4509889999999999
23767,ActionRomanceThriller,Billa,ta,16.0,1.430582
159230,ActionComedy,Code Name: Jackal,ko,16.0,1.322781
36629,ActionComedy,Comic Book Villains,en,16.0,1.237955
22460,ActionCrimeDrama,The Wall,hi,16.0,1.2339870000000002
63988,ActionFamily,Forest Warrior,en,16.0,1.2282870000000001
37984,ActionForeignThriller,Eye in the Sky,cn,16.0,1.225718
