id,genres,title,original_language,vote_count,popularity
48457,DramaWar,Platoon Leader,en,9.0,0.854669
367538,DramaTV MovieComedy,The Flight Before Christmas,en,9.0,0.850828
122019,DramaFantasyMystery,Macario,es,9.0,0.837614
73043,DramaHorrorRomanceForeign,Kaidan,ja,9.0,0.819833
42497,DramaRomance,Pink Narcissus,en,9.0,0.804439
33726,DramaMusicRomance,Can-Can,en,9.0,0.803604
6443,Drama,The Forest for the Trees,de,9.0,0.796554
53092,DramaRomance,"Niagara, Niagara",en,9.0,0.782772
164184,DramaWar,"Bless Me, Ultima",en,9.0,0.779768
72881,Drama,I Walk the Line,en,9.0,0.775854
133521,Drama,Shameless,pl,9.0,0.7719239999999999
46088,DramaThriller,Dangerous Moves,fr,9.0,0.7623479999999999
3178,Drama,Beat,en,9.0,0.758451
334312,Drama,The Tournament,fr,9.0,0.747649
35716,DramaFamily,Preacher's Kid,en,9.0,0.739298
333886,DramaComedy,Lemonade,tr,9.0,0.736792
108235,DramaFamilyTV Movie,Finding a Family,en,9.0,0.7319869999999999
392660,DramaFantasyRomance,A Sunday Kind of Love,en,9.0,0.728584
29568,DramaForeignRomance,In the City of Sylvia,fr,9.0,0.727337
315112,DramaMystery,Bright Night,de,9.0,0.725889
71393,DramaActionCrimeForeign,Cold Summer of 1953,ru,9.0,0.721771
98514,DramaComedy,River of Grass,en,9.0,0.713518
63616,Drama,Camaron: When Flamenco Became Legend,es,9.0,0.713381
63938,DramaCrime,Bad Luck Love,fi,9.0,0.713033
36527,DramaFamily,Phar Lap,en,9.0,0.709445
35123,Drama,The Verdict,en,9.0,0.701376
42819,Drama,The City of Your Final Destination,en,9.0,0.700028
29972,Drama,24 City,zh,9.0,0.6994279999999999
28101,DramaHorrorThriller,Chicago Massacre: Richard Speck,en,9.0,0.696757
28392,Drama,Moonrise,en,9.0,0.69562
23985,Drama,Cremaster 2,en,9.0,0.6950430000000001
56724,Drama,What Price Hollywood?,en,9.0,0.6941579999999999
55589,DramaComedy,Master of the House,da,9.0,0.693611
92927,DramaHorror,A Quiet Place in the Country,it,9.0,0.690595
92603,Drama,Secrets of the Heart,en,9.0,0.6882699999999999
19501,Drama,April Showers,en,9.0,0.687802
377852,Drama,Greetings From Fukushima,de,9.0,0.6833670000000001
84050,DramaRomance,Fanny,en,9.0,0.6701819999999999
408543,Drama,A Woman's Life,fr,9.0,0.66911
20847,DramaThriller,The Needle,ru,9.0,0.6674680000000001
5719,Drama,Mudhoney,en,9.0,0.666828
57106,DramaForeign,Freedom,fr,9.0,0.666161
38344,Drama,On a Clear Day,en,9.0,0.662855
45780,DramaThriller,I Am Slave,en,9.0,0.662742
56156,Drama,The Last Hurrah,en,9.0,0.660349
53103,Drama,My Queen Karo,en,9.0,0.6561560000000001
45861,DramaComedy,Happy Times,zh,9.0,0.653271
60141,DramaForeign,Lavoura Arcaica,pt,9.0,0.652255
41141,DramaHistory,The Border,en,9.0,0.652118
50034,Drama,Secret Honor,en,9.0,0.650732
52780,Drama,The Glass Menagerie,en,9.0,0.6470100000000001
289190,DramaRomanceHorror,Felt,en,9.0,0.6433270000000001
36113,DramaComedy,Getting Home,zh,9.0,0.641419
55700,Drama,Ossos,pt,9.0,0.6397430000000001
91094,Drama,The Masseurs and a Woman,ja,9.0,0.637537
25803,Drama,Amal,en,9.0,0.635498
44898,DramaHistoryForeign,The Time That Remains,it,9.0,0.635053
22326,DramaComedy,Forbidden Fruit,fi,9.0,0.631264
29697,Drama,Faith Like Potatoes,en,9.0,0.629729
63142,DramaThrillerRomance,Silver Tongues,en,9.0,0.6256659999999999
10630,Drama,Fuhrer Ex,de,9.0,0.623881
3397,Drama,And Along Come Tourists,de,9.0,0.623793
88564,DramaWar,Fate of a Man,ru,9.0,0.622605
37840,Drama,Love Me Not,ko,9.0,0.621995
46993,Drama,Madame Sata,pt,9.0,0.621761
280640,Drama,Geronimo,fr,9.0,0.6210140000000001
64945,Drama,That was Then... This is Now,en,9.0,0.619283
60202,DramaComedy,Macaroni,it,9.0,0.61828
60662,Drama,Fifteen and Pregnant,en,9.0,0.6177020000000001
215908,Drama,Noah,en,9.0,0.6151
42195,Drama,The Testaments,en,9.0,0.614776
438634,DramaFamily,Summer 1993,ca,9.0,0.60926
62124,Drama,Murderous Maids,en,9.0,0.607812
32601,Drama,The Moromete Family,ro,9.0,0.597043
39039,Drama,Awaara,hi,9.0,0.59037
21463,DramaActionRomanceForeign,Roja,ta,9.0,0.5897979999999999
108251,DramaTV Movie,Girl Fight,en,9.0,0.589503
110899,DramaHorrorThrillerMysteryRomanceForeign,Zigeunerweisen,ja,9.0,0.57604
432025,Drama,The Art of Loving. Story of Michalina Wislocka,pl,9.0,0.575569
39041,Drama,The Conrad Boys,en,9.0,0.563318
33199,DramaRomance,No Regret,ko,9.0,0.5531689999999999
55717,Drama,The Wind Blows Round,it,9.0,0.517199
36871,Drama,Late Chrysanthemums,ja,9.0,0.508473
334922,Drama,Sparrows,is,9.0,0.504563
120149,Drama,Spirit,ml,9.0,0.499216
46043,Drama,Miss Oyu,ja,9.0,0.49795200000000006
31253,DramaCrimeMusicRomance,Girl in Gold Boots,en,9.0,0.48161800000000005
46798,Drama,The City,en,9.0,0.46730299999999997
265351,DramaActionCrime,?tirazım Var,tr,9.0,0.46576599999999996
42570,Drama,By the Sword,en,9.0,0.460399
42537,Drama,The Wedding March,en,9.0,0.451434
73575,Drama,Sparrows,en,9.0,0.44552600000000003
336666,DramaAdventure,Sleeping Giant,en,9.0,0.437906
35161,Drama,The Hanging Garden,en,9.0,0.43788299999999997
64576,DramaCrimeThrillerAction,Stray Cat Rock: Delinquent Girl Boss,ja,9.0,0.43076899999999996
280723,Drama,Nena,nl,9.0,0.41685900000000004
59143,DramaActionCrime,Mikey and Nicky,en,9.0,0.41559700000000005
101006,Drama,Liverpool,es,9.0,0.411596
41820,DramaForeignMysteryRomanceThriller,Till Human Voices Wake Us,en,9.0,0.410083
141810,Drama,Gli equilibristi,it,9.0,0.409337
44164,Drama,Chaos,fr,9.0,0.405032
64015,DramaRomance,An Autumn's Tale,cn,9.0,0.396948
37673,DramaHistory,Destiny,ar,9.0,0.395469
103590,Drama,The Legend of Suram Fortress,ka,9.0,0.394304
44006,Drama,Othello,en,9.0,0.377325
8417,Drama,Jud Suß,de,9.0,0.375369
82545,DramaRomance,Texasville,en,9.0,0.370342
51403,Drama,Bibliotheque Pascal,hu,9.0,0.368638
51190,Drama,Run Sister Run!,en,9.0,0.36801999999999996
62652,Drama,Bamako,bm,9.0,0.367324
35687,Drama,"LSD: Love, Sex aur Dhokha",hi,9.0,0.367068
112501,DramaComedy,Sazen Tange and the Pot Worth a Million Ryo,ja,9.0,0.36356900000000003
370870,Drama,Aligarh,hi,9.0,0.351199
58402,DramaActionThrillerCrimeForeign,The Boss,it,9.0,0.34865999999999997
46691,Drama,Joe,en,9.0,0.345862
85547,Drama,The First Man,en,9.0,0.34577199999999997
46879,DramaHorrorMystery,Films to Keep You Awake: Spectre,es,9.0,0.343522
80560,Drama,Wanda,en,9.0,0.337334
135161,DramaMusic,You Are God,pl,9.0,0.331599
80880,DramaComedyRomanceForeign,Aarya,te,9.0,0.331045
72140,DramaTV MovieComedy,A Grandpa for Christmas,fr,9.0,0.328617
47525,DramaRomance,The Magic of Ordinary Days,en,9.0,0.32661999999999997
63276,Drama,L'odore della notte,it,9.0,0.326061
19654,DramaForeign,The Man I Love,fr,9.0,0.322959
58086,Drama,The Past Is a Foreign Land,it,9.0,0.32147
66180,DramaRomanceForeign,The Fiances,it,9.0,0.320648
52666,DramaThrillerCrimeForeign,The Debt,pl,9.0,0.319215
43031,Drama,The Goddess,bn,9.0,0.241231
49807,Drama,The Perfect Circle,en,9.0,0.23842
55847,DramaRomance,Four Nights of a Dreamer,fr,9.0,0.119379
76411,DramaMusic,Times Square,en,9.0,0.021580000000000002
68757,DramaFantasyHorrorThriller,City of Pirates,fr,9.0,0.003013
73827,DramaComedy,Why,it,9.0,0.000308
73134,DramaRomance,Tender Cousins,fr,8.0,7.936244
27622,DramaThriller,A Woman's Face,en,8.0,6.584553
47888,DramaMysteryRomanceThriller,Rollover,en,8.0,5.692818
26283,Drama,The Las Vegas Story,en,8.0,5.43144
38982,DramaRomance,Fresh Horses,en,8.0,4.782781
65364,DramaThriller,Sexual Predator,en,8.0,4.775734
199647,DramaRomance,The Color of Time,en,8.0,4.585808999999999
25312,DramaRomance,Yes,en,8.0,4.579994
29835,DramaThrillerCrimeMystery,Cause for Alarm,en,8.0,4.468337
43875,DramaHistory,Mary of Scotland,en,8.0,4.466335
29695,DramaHorrorMysteryThriller,iMurders,en,8.0,4.309659
75752,Drama,Too Late Blues,en,8.0,3.8330879999999996
408194,Drama,Devil's Bride,fi,8.0,3.55628
43358,DramaRomance,Carrie,en,8.0,3.415808
32027,Drama,Carny,en,8.0,3.151704
56440,DramaForeign,Amador,es,8.0,3.119413
20162,DramaRomance,Addiction - When Nothing Is Enough,fi,8.0,3.1038360000000003
43199,DramaMusicRomance,The Eddy Duchin Story,en,8.0,2.947023
51619,DramaRomanceWar,The Sound Barrier,en,8.0,2.852338
61108,DramaRomance,Emmanuelle 6,fr,8.0,2.834832
405204,Drama,Tom of Finland,en,8.0,2.808389
77728,Drama,Giorgino,en,8.0,2.659592
85609,DramaCrimeWestern,The Outrage,en,8.0,2.610968
46466,DramaRomance,The Children of the Century,en,8.0,2.522402
14414,DramaMusic,Honeydripper,en,8.0,2.4610630000000002
151138,DramaRomance,The Visit,en,8.0,2.429589
38191,Drama,The Sunchaser,en,8.0,2.3580900000000002
38244,Drama,Casa de los Babys,en,8.0,2.329471
20263,Drama,An American Affair,en,8.0,2.307534
47676,DramaRomance,"Bodies, Rest & Motion",en,8.0,2.296734
21132,DramaThrillerCrime,Monument Ave.,en,8.0,2.2582880000000003
31695,Drama,Whose Life Is It Anyway?,en,8.0,2.236259
43336,Drama,Executive Suite,en,8.0,2.171544
291871,Drama,Yosemite,en,8.0,2.076048
41472,DramaRomanceThriller,Flower & Snake,ja,8.0,2.05075
25320,DramaMusic,Hysteria: The Def Leppard Story,en,8.0,2.046809
102081,DramaRomanceWar,The Key,en,8.0,2.029832
63414,DramaRomance,Darling,te,8.0,2.023483
20502,Drama,The Life,es,8.0,2.0119380000000002
27563,DramaRomance,Flamingo Road,en,8.0,2.004126
82136,DramaComedyScience FictionForeign,This Is Not a Movie,en,8.0,1.999297
209266,Drama,Exit Marrakech,en,8.0,1.998735
33633,Drama,Oleanna,en,8.0,1.9541529999999998
228034,Drama,The Bronx Bull,en,8.0,1.906459
119623,DramaRomance,Swann in Love,fr,8.0,1.8624169999999998
226354,DramaFamily,The Christmas Candle,en,8.0,1.858675
19398,DramaComedy,Simon,nl,8.0,1.8547330000000002
246013,Drama,War Story,en,8.0,1.8299279999999998
2694,DramaRomanceForeign,Tuya's Marriage,zh,8.0,1.8191509999999997
102461,Drama,A Single Girl,fr,8.0,1.813577
87308,Drama,Shirin,fa,8.0,1.780902
202456,Drama,I Am Happiness on Earth,es,8.0,1.77912
87035,Drama,Razend,nl,8.0,1.7617599999999998
175983,Drama,Finishing School,en,8.0,1.7558099999999999
45882,Drama,Bab'Aziz,fa,8.0,1.753255
160660,Drama,Confidential Agent,en,8.0,1.749168
75889,Drama,The House on Carroll Street,en,8.0,1.7424990000000002
29996,DramaHistoryRomanceWar,Solomon and Sheba,en,8.0,1.739898
54099,DramaHorror,Hyenas,en,8.0,1.731322
32859,DramaWar,Wooden Crosses,fr,8.0,1.7303790000000001
118984,Drama,33 Postcards,en,8.0,1.720802
31432,DramaWar,The Four Horsemen of the Apocalypse,en,8.0,1.717444
42561,Drama,Against the Current,en,8.0,1.71344
10097,DramaComedyCrime,The Tiger's Tail,en,8.0,1.7095759999999998
47570,Drama,Maid in Sweden,en,8.0,1.705971
46334,DramaWar,Captain Conan,fr,8.0,1.7053619999999998
25747,DramaThrillerMysteryForeign,Beautiful,ko,8.0,1.7051669999999999
376549,DramaHorrorMysteryThriller,The Strange House,cn,8.0,1.7037930000000001
57012,DramaScience FictionCrimeMysteryThriller,Talking to Heaven,en,8.0,1.6971060000000002
70690,DramaFantasy,Cinderella '80,it,8.0,1.6820959999999998
38909,DramaMusicRomance,Salsa,en,8.0,1.659488
21600,DramaThrillerCrime,I Wake Up Screaming,en,8.0,1.6431099999999998
28356,DramaFamily,Black Beauty,en,8.0,1.622733
5741,Drama,Lorna,en,8.0,1.59241
54933,Drama,A Map of the World,en,8.0,1.5881889999999999
33294,Drama,In Your Hands,da,8.0,1.580642
57811,DramaThrillerRomanceForeign,Foreign Land,pt,8.0,1.5676139999999998
46696,DramaWar,"Private Vices, Public Virtues",it,8.0,1.532738
15013,Drama,Wah-Wah,en,8.0,1.528003
133382,Drama,Lackawanna Blues,en,8.0,1.515541
57204,DramaRomance,Touch and Go,en,8.0,1.4915889999999998
49633,DramaHistory,The King of Kings,en,8.0,1.487999
48750,DramaHistory,Les Miserables,fr,8.0,1.4794459999999998
138977,Drama,Hello Herman,en,8.0,1.469955
198466,DramaFantasyRomance,I Love You,en,8.0,1.469119
52855,Drama,Dangerous Ground,en,8.0,1.463219
68712,DramaActionThrillerScience Fiction,The Lazarus Papers,en,8.0,1.446887
336212,Drama,Nahid,fa,8.0,1.4468370000000002
32640,Drama,Wonderland,en,8.0,1.433822
55909,DramaRomanceComedy,Claudine,en,8.0,1.421475
45886,DramaScience Fiction,Days of Eclipse,en,8.0,1.411653
215999,DramaCrimeTV Movie,Prime Suspect: The Lost Child,en,8.0,1.411324
43256,Drama,Autumn Leaves,en,8.0,1.4102290000000002
72892,DramaThriller,Air Crew,ru,8.0,1.4100270000000001
43229,DramaFamily,Johnny Tremain,en,8.0,1.403067
18590,Drama,The Architect,en,8.0,1.3990559999999999
2324,Drama,Local Color,en,8.0,1.393391
43470,Drama,A Stolen Life,en,8.0,1.3915799999999998
119183,Drama,Ulysses,en,8.0,1.378727
64679,DramaHistoryRomanceTV Movie,Cleopatra,en,8.0,1.37675
142023,Drama,Lovers of the Cafe Flore,fr,8.0,1.374382
327536,DramaComedy,Bakuman,ja,8.0,1.362149
254143,Drama,Healing,en,8.0,1.34155
47089,DramaForeign,The Middle of the World,en,8.0,1.31979
170767,DramaWar,Goya in Bordeaux,en,8.0,1.300405
34036,DramaRomanceThriller,Imagining Argentina,en,8.0,1.293476
59835,DramaForeign,Among Wolves,es,8.0,1.291609
23283,DramaRomance,Our Town,en,8.0,1.268804
122928,Drama,The Letter,en,8.0,1.268026
38030,DramaCrimeAction,Jiang Hu,cn,8.0,1.259639
2333,Drama,Buddenbrooks,de,8.0,1.246082
67217,Drama,Signs of Life,de,8.0,1.245559
261815,Drama,Five Star,en,8.0,1.24488
340616,Drama,Baden Baden,fr,8.0,1.241971
391039,DramaThriller,Life+1 Day,fa,8.0,1.237106
86979,DramaHorrorThriller,The Road Builder,en,8.0,1.236245
109991,DramaHistory,Quiet Flows the Don,ru,8.0,1.233161
123056,DramaFamily,Desert Bloom,en,8.0,1.229428
98612,Drama,Above Us Only Sky,de,8.0,1.227323
13616,DramaHistory,Children of Glory,hu,8.0,1.221554
16425,DramaRomanceThriller,Assassination Tango,en,8.0,1.2168299999999999
40998,DramaForeignWar,Kannathil Muthamittal,ta,8.0,1.210001
72074,DramaThrillerCrimeMysteryForeign,Murderer,cn,8.0,1.2061
47582,DramaForeign,Castle of Purity,es,8.0,1.2027649999999999
46101,DramaForeignThriller,United Red Army,ja,8.0,1.20049
24223,DramaForeignRomance,Brides,el,8.0,1.194912
18690,DramaComedyMusic,Spinout,en,8.0,1.185832
110838,Drama,The Garden,en,8.0,1.177019
18425,DramaComedyRomance,Clubland,en,8.0,1.174855
19152,DramaThriller,Zift,bg,8.0,1.1693280000000001
50070,DramaHistory,The Sign of the Cross,en,8.0,1.1664290000000002
196027,DramaMystery,Echoes from the Dead,en,8.0,1.16425
43111,DramaRomance,The Young Philadelphians,en,8.0,1.162798
28325,DramaHorrorRomance,Emmanuelle Around the World,it,8.0,1.1625379999999998
13076,Drama,Starting Out in the Evening,en,8.0,1.1614959999999999
24633,DramaForeign,Phantom Pain,de,8.0,1.1610969999999998
31413,Drama,Innocence,tr,8.0,1.1592559999999998
64528,DramaMysteryHorror,Amuck!,en,8.0,1.1579549999999998
392124,Drama,Right Here Right Now,fr,8.0,1.153504
94201,DramaWestern,El Condor,en,8.0,1.1489479999999999
31412,DramaRomance,The Girl with the Red Scarf,tr,8.0,1.148834
33693,DramaComedy,Funny Ha Ha,en,8.0,1.147626
270646,Drama,The Kindergarten Teacher,en,8.0,1.146656
32484,DramaFamily,Dimples,en,8.0,1.146347
104607,Drama,Main Street,es,8.0,1.134103
40113,DramaThrillerHistory,The Pentagon Papers,en,8.0,1.127757
207909,DramaHistoryWar,Battle of Westerplatte,pl,8.0,1.126814
93934,Drama,"Je, Tu, Il, Elle",fr,8.0,1.125742
40165,Drama,Salome,en,8.0,1.12554
369594,Drama,This Summer Feeling,fr,8.0,1.124403
71456,DramaThriller,Bad Day on the Block,en,8.0,1.122814
52366,Drama,Lucie Aubrac,fr,8.0,1.122218
4195,DramaCrime,Bluebeard,fr,8.0,1.122109
60430,DramaComedy,Love at the Top,fr,8.0,1.115666
43738,Drama,Eastern Plays,bg,8.0,1.1135
38096,Drama,Last Summer,en,8.0,1.10941
25517,DramaMusic,The Gospel,en,8.0,1.1093389999999999
42720,Drama,Violence at Noon,ja,8.0,1.101985
35802,DramaRomance,Suzanne's Diary for Nicholas,en,8.0,1.098311
31555,DramaThrillerCrime,Pushover,en,8.0,1.076524
37087,DramaCrime,711 Ocean Drive,en,8.0,1.0637860000000001
39382,DramaHistoryAdventure,Ivanhoe,en,8.0,1.0499479999999999
17168,DramaMysteryThriller,The Temp,en,8.0,1.047834
27658,Drama,Cockfighter,en,8.0,1.044611
107775,Drama,The Orheim Company,no,8.0,1.03949
48210,Drama,The Beekeeper,el,8.0,1.033872
334307,Drama,Through the Air,fr,8.0,0.999402
47143,Drama,The Intruder,fr,8.0,0.9884149999999999
68636,DramaThrillerHorrorFantasy,Blacker than the Night,es,8.0,0.9796799999999999
41189,Drama,The Dying Gaul,en,8.0,0.978741
46831,Drama,Human Resources,fr,8.0,0.978585
35021,DramaFantasy,The Old Fairy Tale: When the Sun Was God,pl,8.0,0.977722
83567,Drama,Somersault in a Coffin,tr,8.0,0.976886
8896,Drama,Delta,hu,8.0,0.973987
47963,Drama,Fanny Hill,en,8.0,0.9722270000000001
401359,DramaHorrorThriller,Breakdown Lane,en,8.0,0.957068
356895,Drama,37,en,8.0,0.955066
356758,Drama,First Light,it,8.0,0.9530190000000001
29117,DramaMysteryThriller,The Unsuspected,en,8.0,0.9387040000000001
26796,DramaMusic,Telstar: The Joe Meek Story,en,8.0,0.938609
54794,DramaForeign,Heartlands,en,8.0,0.938316
51956,DramaRomance,The Strawberry Statement,en,8.0,0.93611
156627,Drama,The Story of Sin,pl,8.0,0.926499
17966,DramaActionCrime,Smart Money,en,8.0,0.9240870000000001
57489,Drama,The Last Summer of La Boyita,es,8.0,0.9226530000000001
55544,Drama,Tartuffe,de,8.0,0.921315
166452,DramaHistoryAdventure,September Eleven 1683,en,8.0,0.9208
456187,Drama,King Charles III,en,8.0,0.9202170000000001
25939,DramaWar,Passenger,pl,8.0,0.919012
43041,DramaFamilyAdventureComedy,The Adventures of Huckleberry Finn,en,8.0,0.9180719999999999
86168,DramaMusic,I Could Go on Singing,en,8.0,0.9146489999999999
82944,Drama,Something Wild,en,8.0,0.911178
43812,Drama,Knute Rockne All American,en,8.0,0.9089959999999999
408435,Drama,Sami Blood,sv,8.0,0.9089450000000001
41762,DramaMusic,Graffiti Bridge,en,8.0,0.907645
319513,Drama,Zurich,nl,8.0,0.907234
101382,Drama,Utamaro and His Five Women,ja,8.0,0.902028
42679,DramaThriller,Giulia Doesn't Date at Night,it,8.0,0.899416
46614,DramaWar,The Story of G.I. Joe,en,8.0,0.897699
74585,DramaRomance,Indiscretion of an American Wife,it,8.0,0.895958
89484,DramaRomance,Home from the Hill,en,8.0,0.8934479999999999
17875,DramaDocumentary,The Hellstrom Chronicle,en,8.0,0.89217
34128,DramaComedyRomance,Peter and Vandy,en,8.0,0.892007
103413,Drama,Second Best,en,8.0,0.8825959999999999
21589,DramaComedyMusic,Hard Core Logo,en,8.0,0.88051
33582,Drama,Teenage Dirtbag,en,8.0,0.8785639999999999
26387,DramaThriller,Night Has a Thousand Eyes,en,8.0,0.8784709999999999
52767,DramaThriller,The Hunter,fa,8.0,0.8762629999999999
8888,Drama,A Year Ago in Winter,de,8.0,0.875165
15837,DramaThriller,What No One Knows,da,8.0,0.874066
34623,DramaMusicRomance,Young Man with a Horn,en,8.0,0.872948
372226,DramaThriller,Visaranai,ta,8.0,0.867549
43340,DramaMusicRomance,Young at Heart,en,8.0,0.86603
41842,Drama,Taxi Blues,ru,8.0,0.8624040000000001
42565,DramaCrime,Underworld,xx,8.0,0.8574620000000001
34599,Drama,Heart Like A Wheel,en,8.0,0.857342
54971,DramaComedyRomanceForeign,Dulhe Raja,hi,8.0,0.850284
10087,Drama,Man to Man,en,8.0,0.848599
27742,DramaHorror,Seance,ja,8.0,0.846866
48742,DramaDocumentaryForeign,Mein Kampf,de,8.0,0.8432950000000001
45593,DramaThriller,Roman,en,8.0,0.842907
2349,Drama,Peas at 5:30,de,8.0,0.8420780000000001
85043,DramaComedyRomanceForeign,Tere Naal Love Ho Gaya,hi,8.0,0.841267
45997,Drama,Who Killed Pasolini?,it,8.0,0.839786
80469,DramaHistory,Groenten uit Balen,nl,8.0,0.839601
44105,Drama,Destiny,tr,8.0,0.8362850000000001
16439,DramaRomance,The Country Teacher,cs,8.0,0.8345229999999999
350555,DramaWarRomance,The Midwife,fi,8.0,0.823852
105983,Drama,Once Upon a Time in the North,fi,8.0,0.817793
80556,Drama,The Chess Players,hi,8.0,0.813813
42138,Drama,Agony: The Life and Death of Rasputin,ru,8.0,0.8102189999999999
253105,DramaWar,The Boys,fi,8.0,0.804532
64544,DramaComedyRomance,Boyfriends and Girlfriends,fr,8.0,0.7883939999999999
54236,Drama,Cousin Angelica,es,8.0,0.7728520000000001
93775,Drama,The Member of the Wedding,en,8.0,0.770476
45139,DramaHistory,Jesus,en,8.0,0.762672
35304,Drama,Miss Sweden,sv,8.0,0.739267
61613,DramaHorrorThrillerForeign,The Inheritance,en,8.0,0.737628
37586,Drama,Egg,tr,8.0,0.735263
60400,DramaFamilyFantasy,The Blue Bird,en,8.0,0.7310300000000001
46797,DramaRomance,Tom & Viv,en,8.0,0.7042039999999999
86267,Drama,The Day a Pig Fell into the Well,ko,8.0,0.7009890000000001
46925,DramaComedyFamily,Six Pack,en,8.0,0.7007770000000001
66091,DramaRomance,A Cruel Romance,ru,8.0,0.687325
58936,DramaMusicRomance,Pure Country 2: The Gift,en,8.0,0.684516
251584,Drama,The Mighty Angel,pl,8.0,0.683212
52318,DramaHorrorScience Fiction,Alien Predators,en,8.0,0.679484
263946,DramaCrimeTV MovieMystery,Prime Suspect: The Final Act,en,8.0,0.678719
22795,Drama,Doing Time on Maple Drive,en,8.0,0.678176
87063,Drama,In Vanda's Room,pt,8.0,0.6772050000000001
20158,DramaMusic,Ganes,en,8.0,0.671229
94917,DramaRomance,Summer and Smoke,en,8.0,0.669198
132030,Drama,The Green Elephant,ru,8.0,0.668157
96196,DramaRomance,The Governess,en,8.0,0.666802
67493,DramaHistory,Centennial,en,8.0,0.6647270000000001
43306,DramaRomanceWar,A Guy Named Joe,en,8.0,0.662665
49456,Drama,Love and Anger,it,8.0,0.6624220000000001
73100,DramaRomance,A Slave of Love,ru,8.0,0.660643
73208,DramaCrimeThrillerMystery,Robbery,en,8.0,0.660248
73922,Drama,A Visitor to a Museum,ru,8.0,0.658363
371859,DramaHistory,The Death of Louis XIV,fr,8.0,0.651404
276906,DramaComedy,Apartment Troubles,en,8.0,0.638504
41166,DramaRomance,Plenty,en,8.0,0.6372479999999999
128203,DramaComedy,Road North,en,8.0,0.636526
296633,Drama,The Whistleblower,ko,8.0,0.635799
37333,DramaRomance,Lake Consequence,en,8.0,0.63326
74840,Drama,Nobody Will Speak of Us When We're Dead,es,8.0,0.632308
44434,DramaComedyRomance,LOL,en,8.0,0.630599
288788,DramaRomance,But Always,zh,8.0,0.630429
45978,DramaHistory,The 47 Ronin,ja,8.0,0.628223
45133,Drama,Sebbe,sv,8.0,0.626312
361249,Drama,Nil Battey Sannata,hi,8.0,0.625451
42062,DramaThrillerRomance,Moontide,en,8.0,0.625346
47585,Drama,The Five Senses,en,8.0,0.625332
43485,DramaMusic,Night and Day,en,8.0,0.62187
71394,Drama,Dear Lemon Lima,en,8.0,0.619795
51681,Drama,Playing for Time,en,8.0,0.6197199999999999
14634,Drama,The Stone Angel,en,8.0,0.618434
25638,DramaRomanceForeign,Laaga Chunari Mein Daag - Journey of A Woman,hi,8.0,0.618282
31421,DramaRomance,The Gymnast,en,8.0,0.618117
244801,DramaFamily,52 Tuesdays,en,8.0,0.6178520000000001
31282,Drama,I Accuse My Parents,en,8.0,0.616123
65332,DramaForeign,Love and Anarchy,it,8.0,0.614959
31364,Drama,Waqt: The Race Against Time,hi,8.0,0.614761
71066,DramaActionRomance,Robin Hood,en,8.0,0.611926
318054,DramaComedyScience Fiction,No Men Beyond This Point,en,8.0,0.602784
95548,DramaRomance,Baby the Rain Must Fall,en,8.0,0.598636
256106,Drama,Blind Massage,zh,8.0,0.597468
100973,DramaThriller,Deadline,sv,8.0,0.597424
73283,DramaScience Fiction,Transfer,de,8.0,0.594166
89581,Drama,Child Bride,en,8.0,0.590598
44966,Drama,The Freebie,en,8.0,0.588846
6980,Drama,Horse Sense,en,8.0,0.587167
29268,DramaThrillerMysteryForeign,Castle of Sand,ja,8.0,0.586331
35129,Drama,Edge of the City,en,8.0,0.584232
15776,Drama,The Art of Crying,da,8.0,0.584156
47084,Drama,Little Dorrit,en,8.0,0.583234
53524,Drama,"Danny, The Champion of the World",en,8.0,0.583021
76772,DramaThriller,Deadlier Than the Male,fr,8.0,0.580102
318373,Drama,Young Tiger,fr,8.0,0.579716
61369,Drama,Rain,en,8.0,0.577818
42150,Drama,Three Brothers,it,8.0,0.576493
45952,DramaActionComedy,Wild Flowers,cs,8.0,0.575941
262165,DramaHorrorMystery,The Unwanted,en,8.0,0.5715180000000001
55522,DramaForeign,Letters to Father Jacob,fi,8.0,0.570175
50988,DramaThrillerRomanceForeign,Young Gods,fi,8.0,0.566025
5761,DramaRomance,Hannah Takes the Stairs,en,8.0,0.564638
35176,DramaActionComedyThrillerCrimeRomance,Kill Me Later,en,8.0,0.563767
66488,Drama,That Cold Day in the Park,en,8.0,0.562587
82404,Drama,Colossal Youth,pt,8.0,0.557702
43121,Drama,The Rickshaw Man,ja,8.0,0.554417
42586,DramaComedyThrillerMusicRomance,Darling Lili,en,8.0,0.552281
38751,DramaThrillerCrimeMystery,The Man Who Cheated Himself,en,8.0,0.5437960000000001
49585,DramaForeign,Russia 88,en,8.0,0.532993
52717,Drama,In Praise of Love,fr,8.0,0.525668
39506,DramaRomanceWar,Story of a Prostitute,ja,8.0,0.524014
48770,DramaFamily,Tom & Thomas,en,8.0,0.49754899999999996
63964,DramaFamily,Deiva Thirumagal,ta,8.0,0.477893
70912,DramaHistoryThrillerCrimeRomanceForeignComedy,The Advocate,en,8.0,0.47737399999999997
314327,DramaHistory,The Royal Tailor,en,8.0,0.476617
43596,DramaRomance,Liebelei,de,8.0,0.472479
70635,DramaForeign,The Whisperers,en,8.0,0.470596
50696,Drama,Profound Desires of the Gods,ja,8.0,0.470183
33343,Drama,Gypsy 83,en,8.0,0.469538
